ID pot;Time (days);Initial CO2 (ppm);Final CO2 (ppm);Time final (h);Sites;Depth (cm);Repetition;Temperature (°C);Pot weight (g);Soil weight (g);Water volume (ml);Water content (%);Bulk density (g/cm3);Carbone(%);pHCaCl2;Temperature (K);Total carbon (Mg/ha);Molar Volume (L/mol);Headspace Volume (mL);Dry soil weight (g);CO2 emission (ug/h/g);CO2 emission (mg/kg);CO2 emission (Mg/ha);K;lnK;1/T
16;49;586,204093816631;645,782899786780;24,43;A9;30;3;10;249,24;118,73;5,7;18,7;1,38;0,5;4,3;283;6,90;23,2222272884283;163,963768115942;96,52749;2,14063479254995e-03;2,51738651603874652;3,47399339213347e-03;1,02776344992521e-05;-11,48554043149259;0,00353356890459364
16;63;544,825690030289;514,217652830511;24,21;A9;30;3;10;249,24;118,73;5,7;18,7;1,38;0,5;4,3;283;6,90;23,2222272884283;163,963768115942;96,52749;-1,10972390833599e-03;-1,67790254940402006;-2,31550551817755e-03;-5,32578119579990e-06;NA;0,00353356890459364
16;77;643,860118795079;576,794739075095;22,82;A9;30;3;10;249,24;118,73;5,7;18,7;1,38;0,5;4,3;283;6,90;23,2222272884283;163,963768115942;96,52749;-2,57962750840182e-03;-4,76715163552657106;-6,57866925702667e-03;-1,23763130013416e-05;NA;0,00353356890459364
16;91;505,480382339554;551,321711424670;24,73;A9;30;3;10;249,24;118,73;5,7;18,7;1,38;0,5;4,3;283;6,90;23,2222272884283;163,963768115942;96,52749;1,62707411522733e-03;3,55352986765648904;4,90387121736595e-03;7,81273235984130e-06;-11,75975580128435;0,00353356890459364
16;105;454,387394751901;489,501084056037;26,13;A9;30;3;10;249,24;118,73;5,7;18,7;1,38;0,5;4,3;283;6,90;23,2222272884283;163,963768115942;96,52749;1,17953628168683e-03;2,97243142985080144;4,10195537319411e-03;5,66345774292253e-06;-12,08147594363435;0,00353356890459364
58;7;535,499245068593;665,296013779528;22,86;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;5,03298787774277e-03;0,84554196346078481;1,16684790957588e-03;2,41603847326556e-05;-10,63079626065957;0,00353356890459364
58;14;508,504513778904;564,711466582198;25,20;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;1,97709587479346e-03;0,66430421393060279;9,16739815224232e-04;9,49069068355478e-06;-11,56519916784803;0,00353356890459364
58;21;513,431027466938;387,997136563877;25,26;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;-4,40169328836913e-03;-2,21845341733804347;-3,06146571592650e-03;-2,11234419934242e-05;NA;0,00353356890459364
58;35;511,115401016894;559,681326882073;24,14;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;1,78333378135739e-03;1,49800037634021144;2,06724051934949e-03;8,56128469533061e-06;-11,66826029784147;0,00353356890459364
58;49;515,657654584222;680,983155650320;24,43;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;5,99866501572462e-03;7,05443005849215421;9,73511348071917e-03;2,88139234393631e-05;-10,45465183489234;0,00353356890459364
58;63;569,516957467685;544,189241073333;24,21;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;-9,27341028365555e-04;-1,40213963488871829;-1,93495269614643e-03;-4,45061292723729e-06;NA;0,00353356890459364
58;77;583,752991090369;567,718201103097;22,82;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;-6,22853437606835e-04;-1,15103315269743089;-1,58842575072245e-03;-2,98935242933826e-06;NA;0,00353356890459364
58;91;590,878743741466;568,974692762858;24,73;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;-7,85124545094408e-04;-1,71471200648618649;-2,36630256895094e-03;-3,76795175816284e-06;NA;0,00353356890459364
58;105;448,965094416742;495,676075717145;26,13;A9;30;4;10;248,22;131,01;-6,6;31,0;1,38;0,5;4,2;283;6,90;23,2222272884283;155,065217391304;90,39690;1,58459328381625e-03;3,99317507521694015;5,51058160379938e-03;7,60908660841155e-06;-11,78616741847016;0,00353356890459364
22;7;579,465443623671;4733,088846316090;22,86;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;1,15865040726912e-01;19,46532684212121467;1,81027539631727e-02;1,73903366485965e-04;-8,65701077804521;0,00353356890459364
22;14;498,587567310738;4471,308568261010;25,20;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;1,00528465261578e-01;33,77756432789010432;3,14131348249378e-02;1,50952091326122e-04;-8,79854804747797;0,00353356890459364
22;21;485,632926415734;3915,302422907490;25,26;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;8,65805721782547e-02;43,63660837784035351;4,05820457913915e-02;1,30048278543117e-04;-8,94760480304213;0,00353356890459364
22;35;517,054756437592;3031,372306052160;24,14;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;6,64177849845094e-02;55,79093938698791533;5,18855736298988e-02;9,98007781229988e-05;-9,21233457785362;0,00353356890459364
22;49;539,412665245203;2318,078123667380;24,43;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;4,64271827640599e-02;54,59836693053446766;5,07764812453971e-02;6,97598661663925e-05;-9,57045169685174;0,00353356890459364
22;63;554,165095345762;2178,344524551000;24,21;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;4,27799963529386e-02;64,68335448564315016;6,01555196716481e-02;6,43000555085076e-05;-9,65195006344724;0,00353356890459364
22;77;649,244548154434;2371,878065337290;22,82;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;4,81369733152423e-02;88,95712668656784672;8,27301278185081e-02;7,24069317799142e-05;-9,53320852033916;0,00353356890459364
22;91;530,111424670005;2502,886208466090;24,73;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;5,08692012859444e-02;111,09833560850255196;1,03321452115907e-01;7,65699479538990e-05;-9,47730588255870;0,00353356890459364
22;105;430,262691081501;3069,692253168780;26,13;PF45;10;1;10;254,42;124,72;23,8;24,7;0,93;1,6;3,7;283;14,88;23,2222272884283;115,892473118280;93,91416;6,44128023149395e-02;162,32026183364760641;1,50957843505292e-01;9,71126453265090e-05;-9,23963896121302;0,00353356890459364
29;7;538,379560029223;2816,943475815520;22,86;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;6,32267725488359e-02;10,62209778820442985;9,87855094303012e-03;5,42046586774997e-05;-9,82274369975306;0,00353356890459364
29;14;518,702771618625;3349,581865695280;25,20;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;7,12585210673600e-02;23,94286307863296770;2,22668626631287e-02;6,11048615207353e-05;-9,70291912832783;0,00353356890459364
29;21;472,764513394371;3698,477118942730;25,26;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;8,10043514595937e-02;40,82619313563525054;3,79683596161408e-02;6,94829693759287e-05;-9,57442888037261;0,00353356890459364
29;35;488,133368869936;2722,865491225190;24,14;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;5,87224585529114e-02;49,32686518444554480;4,58739846215344e-02;5,03779236759789e-05;-9,89595750114875;0,00353356890459364
29;49;485,778251599147;2597,235223880600;24,43;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;5,48245143013908e-02;64,47362881843564253;5,99604748011452e-02;4,70466271190083e-05;-9,96437138166495;0,00353356890459364
29;63;567,620408685636;2627,554029264960;24,21;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;5,39727393037785e-02;81,60678182731305697;7,58943070994011e-02;4,63298957055557e-05;-9,97972310965943;0,00353356890459364
29;77;598,688417479847;2243,362197708950;22,82;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;4,57172557107952e-02;84,48548855354961518;7,85715043548012e-02;3,92454574232153e-05;-10,14567485487398;0,00353356890459364
29;91;557,290395994538;2372,942102867550;24,73;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;4,65719529521818e-02;101,71314524756500930;9,45932250802355e-02;3,99914976768911e-05;-10,12684368452173;0,00353356890459364
29;105;451,281451810676;1978,147264843230;26,13;PF45;10;2;10;251,74;126,03;22,5;26,0;0,93;2,8;3,7;283;26,04;23,2222272884283;114,483870967742;93,26220;3,70661505748666e-02;93,40669944866374408;8,68682304872573e-02;3,18240976252138e-05;-10,35528676819730;0,00353356890459364
63;7;577,680055199286;4621,193546119240;22,86;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;1,11581431152227e-01;18,74568043357419356;1,74334828032240e-02;2,23337349865014e-04;-8,40682714993888;0,00353356890459364
63;14;516,799366487171;4015,592112765280;25,20;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;8,75844352001762e-02;29,42837022725920448;2,73683843113511e-02;1,75384011140062e-04;-8,64853263873729;0,00353356890459364
63;21;491,677950152594;1785,762149779740;25,26;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;3,23175511934781e-02;16,28804580151298254;1,51478825954071e-02;6,46790079340414e-05;-9,64607386143667;0,00353356890459364
63;35;495,849548958504;3139,418992947350;24,14;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;6,90816520033769e-02;58,02858768283661561;5,39665865450381e-02;1,38498444096425e-04;-8,88465146636081;0,00353356890459364
63;49;551,546652452026;2872,529424307040;24,43;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;5,99318531691695e-02;70,47985932694328426;6,55462691740573e-02;1,20217089755727e-04;-9,02621136830117;0,00353356890459364
63;63;541,632652190606;2881,958704833410;24,21;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;6,09804794778570e-02;92,20248497051970560;8,57483110225833e-02;1,22431918911855e-04;-9,00795544645839;0,00353356890459364
63;77;534,400763682647;2655,496351294020;22,82;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;5,86345852414393e-02;108,35671352617980290;1,00771743579347e-01;1,17801833688968e-04;-9,04650672074766;0,00353356890459364
63;91;611,196995903505;2827,153618570780;24,73;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;5,65257580809776e-02;123,45225564885511460;1,14810597753435e-01;1,13637054878346e-04;-9,08250091755536;0,00353356890459364
63;105;496,843987574593;2060,209598065380;26,13;PF45;10;3;10;245,66;127,53;21,1;27,5;0,93;1,2;3,8;283;11,16;23,2222272884283;112,870967741935;92,45925;3,77424772376871e-02;95,11104263897159683;8,84532696542436e-02;7,57856884552413e-05;-9,48760108980126;0,00353356890459364
62;7;597,130448900073;7328,541953740160;22,86;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;1,80285508688700e-01;30,28796545970165610;2,81678078775225e-02;2,70684546572652e-04;-8,21455644988654;0,00353356890459364
62;14;498,830471967057;4672,780250237570;25,20;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;1,01409252965307e-01;34,07350899634305108;3,16883633665990e-02;1,52276080196317e-04;-8,78981536754620;0,00353356890459364
62;21;481,829323499491;4087,039920704850;25,26;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;8,73832509252952e-02;44,04115846634879716;4,09582773737044e-02;1,31255604653028e-04;-8,93836395528594;0,00353356890459364
62;35;517,694866327702;3341,178309004430;24,14;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;7,16108592107858e-02;60,15312173706007570;5,59424032154659e-02;1,07618715868887e-04;-9,13691598606036;0,00353356890459364
62;49;523,688784648188;2487,552409381660;24,43;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;4,92174109420899e-02;57,87967526789769579;5,38280979991449e-02;7,39599715617073e-05;-9,51198653595452;0,00353356890459364
62;63;546,255492513118;3157,343202081820;24,21;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;6,60324750762854e-02;99,84110231534350532;9,28522251532695e-02;9,93590396580640e-05;-9,21677060510295;0,00353356890459364
62;77;542,868773865083;3229,168561731010;22,82;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;7,20725258715603e-02;133,19002781064349961;1,23866725863898e-01;1,08561270787401e-04;-9,12819583665318;0,00353356890459364
62;91;579,035320892126;3239,609695038690;24,73;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;6,58691702091570e-02;143,85826773679883672;1,33788188995223e-01;9,92506151342320e-05;-9,21786244059017;0,00353356890459364
62;105;456,706490640072;2972,131921280850;26,13;PF45;10;4;10;249,73;139,41;9,1;39,4;0,93;1,6;3,7;283;14,88;23,2222272884283;100,096774193548;84,48246;5,89390243628930e-02;148,52634139449045847;1,38129497496876e-01;8,88214374484399e-05;-9,32888252439385;0,00353356890459364
65;7;522,915869794626;651,541953740158;22,86;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;5,35104169991899e-03;0,89897500558639021;1,47431900916168e-03;3,21098585797163e-05;-10,34634745411683;0,00353356890459364
65;14;477,880741210010;555,498432055749;25,20;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;2,92917751142372e-03;0,98420364383836889;1,61409397589492e-03;1,75772276036562e-05;-10,94890637986951;0,00353356890459364
65;21;483,075559511699;510,317964757709;25,26;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;1,02564629753115e-03;0,51692573395569863;8,47758203687346e-04;6,15427545667940e-06;-11,99836352147476;0,00353356890459364
65;35;518,385525668361;571,096941118583;24,14;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;2,07660036710923e-03;1,74434430837175247;2,86072466572967e-03;1,24623197222570e-05;-11,29280088839724;0,00353356890459364
65;49;523,335479744137;609,952068230277;24,43;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;3,37181020916621e-03;3,96524880597945817;6,50300804180631e-03;2,02408954366875e-05;-10,80780547358055;0,00353356890459364
65;63;566,776204086856;522,080030715413;24,21;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;-1,75574349203782e-03;-2,65468415996119056;-4,35368202233635e-03;-1,05309667897961e-05;NA;0,00353356890459364
65;77;536,615825201527;579,675265167586;22,82;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;1,79447846470472e-03;3,31619620277432325;5,43856177254989e-03;1,07713363885366e-05;-11,43862199013572;0,00353356890459364
65;91;578,602776513428;661,381929904415;24,73;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;3,18333524646928e-03;6,95240417828890322;1,14019428523938e-02;1,91166296125566e-05;-10,86495194137327;0,00353356890459364
65;105;451,136229870024;489,741244162775;26,13;PF45;20;1;10;249,70;114,41;2,0;14,4;1,64;0,4;4,4;283;6,56;23,2222272884283;180,237804878049;97,93496;1,40504366662357e-03;3,54071003989138466;5,80676446542187e-03;8,43399534218214e-06;-11,68323995490682;0,00353356890459364
10;7;552,912801363747;701,473460348706;22,86;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;6,18463060201961e-03;1,03901794113929435;1,70398942346844e-03;2,47406646361122e-05;-10,60706232652197;0,00353356890459364
10;14;482,206905289832;623,961973392461;25,20;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;5,35333261690923e-03;1,79871975928150118;2,94990040522166e-03;2,14165408243196e-05;-10,75134699878157;0,00353356890459364
10;21;483,552153272296;557,473550660793;25,26;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;2,78498586805295e-03;1,40363287749868615;2,30195791909785e-03;1,11412467080389e-05;-11,40485641697655;0,00353356890459364
10;35;538,079473511563;622,425774971297;24,14;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;3,32517840922849e-03;2,79314986375192831;4,58076577655316e-03;1,33038105052736e-05;-11,22746005961513;0,00353356890459364
10;49;537,249083155650;668,782985074627;24,43;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;5,12389722956437e-03;6,02570314196770251;9,88215315282703e-03;2,05058875085155e-05;-10,79479851751531;0,00353356890459364
10;63;546,258990657395;596,452412439742;24,21;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;1,97305043977712e-03;2,98325226494299844;4,89253371450652e-03;7,89416444544255e-06;-11,74938674924025;0,00353356890459364
10;77;451,998769622401;559,906957997454;22,82;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;4,50012870854683e-03;8,31623785339453647;1,36386300795670e-02;1,80130010867200e-05;-10,92441677819309;0,00353356890459364
10;91;598,945562130178;687,506964041875;24,73;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;3,40805457142419e-03;7,44319118399043411;1,22068335417443e-02;1,36406808857519e-05;-11,20245398848458;0,00353356890459364
10;105;430,205100956429;503,092895263509;26,13;PF45;20;2;10;251,17;113,02;3,3;13,0;1,64;0,6;4,3;283;9,84;23,2222272884283;181,085365853659;98,32740;2,65461517210495e-03;6,68963023370447196;1,09709935832753e-02;1,06243845566329e-05;-11,45235876891307;0,00353356890459364
67;7;964,081094244663;1339,684705427450;22,86;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;1,56999338955993e-02;2,63758889446069045;4,32564578691553e-03;9,42306745116201e-05;-9,26976479763030;0,00353356890459364
67;14;511,900855242319;850,249683243586;25,20;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;1,28294614614991e-02;4,31069905106368800;7,06954644374445e-03;7,70182765534431e-05;-9,47146780643858;0,00353356890459364
67;21;485,004806714140;759,336766519824;25,26;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;1,03773711730670e-02;5,23019507122574989;8,57751991681023e-03;6,23049693139468e-05;-9,68346937108306;0,00353356890459364
67;35;486,816163687059;780,723585369854;24,14;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;1,16336924345126e-02;9,77230164499054865;1,60265746977845e-02;6,98875596999407e-05;-9,56862289738271;0,00353356890459364
67;49;535,585202558635;755,803795309168;24,43;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;8,61340378608799e-03;10,12936285243948120;1,66121550780007e-02;5,17459696172244e-05;-9,86916401064451;0,00353356890459364
67;63;521,835416577791;668,360138219359;24,21;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;5,78309606230568e-03;8,74404124620619427;1,43402276437782e-02;3,47365574581651e-05;-10,26771789652997;0,00353356890459364
67;77;637,758421722529;730,170555791260;22,82;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;3,86952494082176e-03;7,15088209063861591;1,17274466286473e-02;2,32379272991654e-05;-10,66972481674084;0,00353356890459364
67;91;558,333136094675;745,378379608557;24,73;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;7,22714624847069e-03;15,78408740665998700;2,58859033469224e-02;4,34486586591621e-05;-10,04393057763475;0,00353356890459364
67;105;456,246873211804;560,085682121414;26,13;PF45;20;3;10;249,69;123,95;-7,6;23,9;1,64;0,4;4,9;283;6,56;23,2222272884283;174,420731707317;94,32595;3,79720967682740e-03;9,56896838560504293;1,56931081523923e-02;2,28105531351178e-05;-10,68828727228563;0,00353356890459364
66;7;526,542592742918;914,303852643420;22,86;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;1,61615170140835e-02;2,71513485836603463;4,45282116772030e-03;9,70020275084930e-05;-9,24077867752993;0,00353356890459364
66;14;485,706683560342;843,489467849224;25,20;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;1,35273532326412e-02;4,54519068616743827;7,45411272531460e-03;8,12102676578813e-05;-9,41846886980196;0,00353356890459364
66;21;480,700796880298;840,865718061674;25,26;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;1,35850736596933e-02;6,84687712448542207;1,12288784841561e-02;8,15802831661251e-05;-9,41392295305704;0,00353356890459364
66;35;510,181515499426;781,159873708381;24,14;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;1,06952581960224e-02;8,98401688465879289;1,47337876908404e-02;6,42437220486005e-05;-9,65282655026883;0,00353356890459364
66;49;519,561492537313;677,537313432836;24,43;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;6,16114011928852e-03;7,24550078028330358;1,18826212796646e-02;3,70003616102829e-05;-10,20458287211692;0,00353356890459364
66;63;512,318459110106;649,477112751163;24,21;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;5,39786919188764e-03;8,16157821813410855;1,33849882777399e-02;3,24203015138584e-05;-10,33672574145760;0,00353356890459364
66;77;700,927068307170;731,446499787866;22,82;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;1,27425026095142e-03;2,35481448223822509;3,86189575087069e-03;7,64775291656427e-06;-11,78109868967164;0,00353356890459364
66;91;601,448611743286;814,989622212107;24,73;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;8,22718208187189e-03;17,96816566680820060;2,94677916935654e-02;4,94742961651610e-05;-9,91405729264736;0,00353356890459364
66;105;500,873334423281;629,993412274850;26,13;PF45;20;4;10;248,52;121,31;-4,9;21,3;1,64;0,4;4,4;283;6,56;23,2222272884283;176,030487804878;95,47097;4,70812843368597e-03;11,86448365288863371;1,94577531907374e-02;2,82907482645085e-05;-10,47297572321238;0,00353356890459364
24;7;522,957090672944;579,402066929134;22,86;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;2,33014112339981e-03;0,39146370873116737;6,26341933969868e-04;1,86423453139269e-05;-10,89007493505910;0,00353356890459364
24;14;493,719971491923;492,431913208743;25,20;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;-4,82356494138863e-05;-0,01620717820306579;-2,59314851249053e-05;-3,85884152960132e-07;NA;0,00353356890459364
24;21;472,538631739573;380,293189427313;25,26;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;-3,44623371866491e-03;-1,73690179420711366;-2,77904287073138e-03;-2,75618918024455e-05;NA;0,00353356890459364
24;35;546,260447761194;519,589872068230;24,14;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;-1,04262535087799e-03;-0,87580529473751056;-1,40128847158002e-03;-8,33978552819509e-06;NA;0,00353356890459364
24;49;504,927974413646;711,429765458422;24,43;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;7,97688831910040e-03;9,38082066326206743;1,50093130612193e-02;6,39150880429971e-05;-9,65795510484391;0,00353356890459364
24;63;536,025638837934;506,619939422380;24,21;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;-1,14622500941289e-03;-1,73309221423228688;-2,77294754277166e-03;-9,16715241010101e-06;NA;0,00353356890459364
24;77;559,983029274502;492,182689859992;22,82;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;-2,80381518736960e-03;-5,18145046625902328;-8,29032074601444e-03;-2,24111733345296e-05;NA;0,00353356890459364
24;91;560,803550295858;525,516932180246;24,73;PF45;30;1;10;247,66;111,82;5,6;11,8;1,60;0,3;4,4;283;4,80;23,2222272884283;180,112500000000;98,62524;-1,34653943564094e-03;-2,94084212743980311;-4,70534740390369e-03;-1,07670389866138e-05;NA;0,00353356890459364
